scenario,source_id,source_name,timestamp,access_radius_m,candidate_id,candidate_name,candidate_category,experience_type,indoor_outdoor,distance_m,walk_min,cand_thermal_state,cand_decision_state,cand_decision_confidence,cand_utci,source_utci,cand_evidence_confidence,status,exclusion_reason,improvement_note
S7,A24,La Rosaleda,18:00,800,A17,Estatua de Goya,monument_outdoor,outdoor_monument,outdoor,1135.0,14.2,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,43.9,45.4,HIGH,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S7,A24,La Rosaleda,18:00,800,A18,Palacio de Cibeles - Ayuntamiento de Madrid,monument_outdoor,outdoor_monument,outdoor,1329.0,16.6,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,43.0,45.4,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S7,A24,La Rosaleda,18:00,800,A19,Real Observatorio de Madrid,monument_outdoor,outdoor_monument,outdoor,644.0,8.0,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,41.7,45.4,MODERATE,EXCLUDED,CLOSED_AT_TIMESTAMP,
S7,A24,La Rosaleda,18:00,800,A20,Parque del Retiro,park_general,green_outdoor,outdoor,497.0,6.2,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,40.1,45.4,HIGH,CANDIDATE_ALTERNATIVE,,UTCI 40.1 <= source 45.4 - 0.8
S7,A24,La Rosaleda,18:00,800,A21,Real Jardín Botánico de Madrid,garden_outdoor,green_outdoor,outdoor,884.0,11.1,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,39.9,45.4,HIGH,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S7,A24,La Rosaleda,18:00,800,A22,Palacio de Cristal,outdoor_pavilion_shaded,shaded_outdoor,outdoor,345.0,4.3,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,42.9,45.4,MODERATE,CANDIDATE_ALTERNATIVE,,UTCI 42.9 <= source 45.4 - 0.8
S7,A24,La Rosaleda,18:00,800,A23,Jardines de Cecilio Rodríguez,garden_outdoor,green_outdoor,outdoor,347.0,4.3,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,41.9,45.4,MODERATE,CANDIDATE_ALTERNATIVE,,UTCI 41.9 <= source 45.4 - 0.8
S7,A24,La Rosaleda,18:00,800,A25,Jardín del Parterre,garden_outdoor,green_outdoor,outdoor,782.0,9.8,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,42.9,45.4,MODERATE,CANDIDATE_ALTERNATIVE,,UTCI 42.9 <= source 45.4 - 0.8
S7,A24,La Rosaleda,18:00,800,A26,Monumento a Alfonso XII,outdoor_attraction_mixed_shade,shaded_outdoor,outdoor,762.0,9.5,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,43.9,45.4,HIGH,CANDIDATE_ALTERNATIVE,,UTCI 43.9 <= source 45.4 - 0.8
S7,A24,La Rosaleda,18:00,800,A27,Jardines del Arquitecto Herrero Palacios,garden_outdoor,green_outdoor,outdoor,555.0,6.9,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,42.2,45.4,MODERATE,CANDIDATE_ALTERNATIVE,,UTCI 42.2 <= source 45.4 - 0.8
S8,A20,Parque del Retiro,15:00,500,A01,Museo del Prado,museum_indoor,indoor_cultural,indoor,763.0,9.5,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,38.6,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S8,A20,Parque del Retiro,15:00,500,A02,Museo Nacional Centro de Arte Reina Sofía,museum_indoor,indoor_cultural,indoor,1260.0,15.7,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,38.6,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S8,A20,Parque del Retiro,15:00,500,A03,Museo Thyssen-Bornemisza,museum_indoor,indoor_cultural,indoor,1060.0,13.2,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,38.6,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S8,A20,Parque del Retiro,15:00,500,A04,CaixaForum Madrid,museum_indoor,indoor_cultural,indoor,1010.0,12.6,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,38.6,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S8,A20,Parque del Retiro,15:00,500,A05,Museo Naval de Madrid,museum_indoor,indoor_cultural,indoor,871.0,10.9,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,38.6,MODERATE,EXCLUDED,CLOSED_AT_TIMESTAMP,
S8,A20,Parque del Retiro,15:00,500,A06,Museo Nacional de Antropología,museum_indoor,indoor_cultural,indoor,957.0,12.0,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,38.6,MODERATE,EXCLUDED,CLOSED_AT_TIMESTAMP,
S8,A20,Parque del Retiro,15:00,500,A07,Museo Nacional de Artes Decorativas,museum_indoor,indoor_cultural,indoor,677.0,8.5,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,38.6,MODERATE,EXCLUDED,CLOSED_AT_TIMESTAMP,
S8,A20,Parque del Retiro,15:00,500,A08,Real Fábrica de Tapices,museum_indoor,indoor_cultural,indoor,1008.0,12.6,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,38.6,MODERATE,EXCLUDED,CLOSED_AT_TIMESTAMP,
S8,A20,Parque del Retiro,15:00,500,A09,Madrid-Puerta de Atocha-Almudena Grandes,transit_hub,transit_refuge,indoor,1253.0,15.7,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,38.6,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S8,A20,Parque del Retiro,15:00,500,A10,Estación del Arte,transit_hub,transit_refuge,indoor,1000.0,12.5,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,38.6,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S8,A20,Parque del Retiro,15:00,500,A11,Retiro,transit_hub,transit_refuge,indoor,699.0,8.7,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,38.6,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S8,A20,Parque del Retiro,15:00,500,A12,Banco de España,transit_hub,transit_refuge,indoor,1134.0,14.2,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,38.6,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S8,A20,Parque del Retiro,15:00,500,A13,Jardín Tropical,transit_hub_green,indoor_green_refuge,indoor,1139.0,14.2,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,38.6,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S8,A20,Parque del Retiro,15:00,500,A14,Puerta de Alcalá,monument_outdoor,outdoor_monument,outdoor,764.0,9.5,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,40.5,38.6,HIGH,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S8,A20,Parque del Retiro,15:00,500,A15,Fuente de Cibeles,monument_outdoor,outdoor_monument,outdoor,1009.0,12.6,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,BOUNDARY,44.4,38.6,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S8,A20,Parque del Retiro,15:00,500,A16,Fuente de Neptuno,monument_outdoor,outdoor_monument,outdoor,969.0,12.1,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,BOUNDARY,45.0,38.6,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S8,A20,Parque del Retiro,15:00,500,A17,Estatua de Goya,monument_outdoor,outdoor_monument,outdoor,832.0,10.4,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,42.6,38.6,HIGH,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S8,A20,Parque del Retiro,15:00,500,A18,Palacio de Cibeles - Ayuntamiento de Madrid,monument_outdoor,outdoor_monument,outdoor,895.0,11.2,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,44.5,38.6,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S8,A20,Parque del Retiro,15:00,500,A19,Real Observatorio de Madrid,monument_outdoor,outdoor_monument,outdoor,812.0,10.2,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,41.4,38.6,MODERATE,EXCLUDED,CLOSED_AT_TIMESTAMP,
S8,A20,Parque del Retiro,15:00,500,A21,Real Jardín Botánico de Madrid,garden_outdoor,green_outdoor,outdoor,795.0,9.9,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,38.4,38.6,HIGH,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S8,A20,Parque del Retiro,15:00,500,A22,Palacio de Cristal,outdoor_pavilion_shaded,shaded_outdoor,outdoor,152.0,1.9,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,43.9,38.6,MODERATE,EXCLUDED,OUTDOOR_EXPOSURE_TOO_HIGH,outdoor and hotter (43.9 > 38.6)
S8,A20,Parque del Retiro,15:00,500,A23,Jardines de Cecilio Rodríguez,garden_outdoor,green_outdoor,outdoor,435.0,5.4,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,44.4,38.6,MODERATE,EXCLUDED,OUTDOOR_EXPOSURE_TOO_HIGH,outdoor and hotter (44.4 > 38.6)
S8,A20,Parque del Retiro,15:00,500,A24,La Rosaleda,garden_outdoor,green_outdoor,outdoor,497.0,6.2,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,BOUNDARY,45.0,38.6,MODERATE,EXCLUDED,OUTDOOR_EXPOSURE_TOO_HIGH,outdoor and hotter (45.0 > 38.6)
S8,A20,Parque del Retiro,15:00,500,A25,Jardín del Parterre,garden_outdoor,green_outdoor,outdoor,400.0,5.0,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,BOUNDARY,45.0,38.6,MODERATE,EXCLUDED,OUTDOOR_EXPOSURE_TOO_HIGH,outdoor and hotter (45.0 > 38.6)
S8,A20,Parque del Retiro,15:00,500,A26,Monumento a Alfonso XII,outdoor_attraction_mixed_shade,shaded_outdoor,outdoor,274.0,3.4,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,42.1,38.6,HIGH,EXCLUDED,OUTDOOR_EXPOSURE_TOO_HIGH,outdoor and hotter (42.1 > 38.6)
S8,A20,Parque del Retiro,15:00,500,A27,Jardines del Arquitecto Herrero Palacios,garden_outdoor,green_outdoor,outdoor,355.0,4.4,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,43.5,38.6,MODERATE,EXCLUDED,OUTDOOR_EXPOSURE_TOO_HIGH,outdoor and hotter (43.5 > 38.6)
